央视直播,#genre#
泸州,http://file.weblz.com.cn:6066/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
四川乐山综合,http://flv.channellive.leshantv.net/live/ch1.flv
四川乐山公共,http://flv.channellive.leshantv.net/live/ch2.flv
四川绵阳综合,http://live.826pc.com/mytv/live.php?id=4
四川绵阳科技,http://live.826pc.com/mytv/live.php?id=2
四川绵阳公共,http://live.826pc.com/mytv/live.php?id=3
四川泸州综合,http://tvdrs.weblz.com.cn:8100/channellive/lztv1.flv
四川泸州公共,http://tvdrs.weblz.com.cn:8100/channellive/lztv2.flv
四川资阳综合,http://live.sczytv.com/zynews/news/live.m3u8
四川资阳雁江,http://live.sczytv.com/zytvyj/playlist.m3u8
四川雁江综合,http://live.sczytv.com/zytvyj/yj1/live.m3u8
四川广安公共,http://125.66.20.112:8081/flv500
四川广安新闻,http://125.66.20.112:8081/flv800
四川自贡综合,http://live.zgbctv.com:8080/live/m10.m3u8
四川自贡公共,http://live.zgbctv.com:8080/live/m11.m3u8
四川南充新闻综合,http://tv.drs.ncntv.com.cn:8100/channellive/ch1.flv
四川名山电视台,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv
四川甘孜新闻综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川阿坝州综合频道,http://222.214.9.34:90/live/zhpd.m3u8
四川凉山新闻综合,http://118.122.8.156:11111/lstv1/LSTV1.flv
四川安多藏语综合频道,http://222.214.9.34:90/live/wypd.m3u8
四川九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx.m3u8#http://111.231.194.231:85/live/lyzx_500k.m3u8
四川冕宁电视台,http://live.sichuanmianning.com/live/xwpd.m3u8
四川昭化综合,http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8#http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
四川攀枝花综合,http://zb.pzhgd.com:9091/live/xwzh.m3u8
四川洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川双流综合,http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e?fmt=h264_1000k_flv#http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e.m3u8?fmt=h264_550k_ts&m3u8
四川西昌综合,http://stream.xctv.news:8084/1a6c203cd4644dd9a27a4b07a1159e14/h264_500k_ts/index.m3u8?type=flv2hls_m3u8#http://stream.xctv.news:8084/live/1a6c203cd4644dd9a27a4b07a1159e14?fmt=h264_500k_flv
四川德阳新闻综合,http://video.dztv.tv:1935/live/xwzh_gq/chunklist_w1468880256.m3u8
四川安州新闻,http://live.sctvcloud.com/live/anzhoutv1/playlist.m3u8
四川安州综合,http://live.sctvcloud.com/live/anzhoutv2/playlist.m3u8
四川大竹新闻综合,http://www.dazhutv.com:8083/videos/live/50/0/fvfm8SqxEkQGt/fvfm8SqxEkQGt.M3U8
四川岳池综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8
四川蓬溪综合,http://live.sctvcloud.com/live/pengxi/playlist.m3u8
四川成都大熊猫,https://gccncc.v.wscdns.com/gc/ipanda_1_500/playlist.m3u8?wsHost=gc.schls.8686c.com&wsApp=HLS
四川成都大熊猫1,https://gcalic.v.myalicdn.com/gc/ipanda1000_1md.m3u8
四川成都大熊猫青青,https://gctxyc.liveplay.myqcloud.com/gc/xiongmao20_1_md.m3u8
四川成都大熊猫妃妃,https://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8?contentid=2820180516001
四川成都大熊猫娅祥,https://gcksc.v.kcdnvip.com/gc/xiongmao15_1/index.m3u8?BR=md&region=shanghai
四川成都大熊猫英英,https://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8?contentid=2820180516001
四川成都大熊猫水秀,https://gccncc.v.wscdns.com/gc/xiongmao12_1/index.m3u8?contentid=2820180516001
贵州∣黔西综和,http://live.qxndt.com/channel2/sd/live.m3u8
贵州∣黔西公共,http://live.qxndt.com/channel3/sd/live.m3u8
云南云南都市台,http://39.130.215.166:6410/gitv_live/G_YNTV2HD/G_YNTV2HD.m3u8?#http://edge1.yntv.cn/channels/yntv/ynds/m3u8:sd
云南云南影视台,http://39.130.215.166:6410/gitv_live/G_YNTV5HD/G_YNTV5HD.m3u8?
云南云南公共台,http://39.130.215.166:6410/gitv_live/G_YNTV6HD/G_YNTV6HD.m3u8?#http://edge1.yntv.cn/channels/yntv/yngg/m3u8:sd
云南云南少儿台,http://edge1.yntv.cn/channels/yntv/ynse/m3u8:sd#http://39.130.206.132:6410/gitv_live/G_YNTVSEHD/G_YNTVSEHD.m3u8
云南文山综合台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南文山公共台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
云南楚雄综合台,http://hwzbout.yunshicloud.com/gbqei5/cy550p.m3u8
云南楚雄公共台,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
云南丽江公共台,http://hwzbout.yunshicloud.com/mj1170/06qk26.m3u8
云南迪庆综合台,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8

西北地区,#genre#
陕西西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
陕西西安1,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西西安2,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西西安3,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
陕西西安4,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西延安二台,http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
陕西敦煌综合,http://live.todaydunhuang.com:1935/live/live100/500K/tzwj_video.m3u8
陕西农林卫视 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西生活 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8#http://211.137.115.110:8080/gitv_live/G_SHANXI-3/G_SHANXI-3.m3u8
陕视直播 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226408/index.m3u8#http://211.137.115.110:8080/gitv_live/G_SSZB/G_SSZB.m3u8
睛彩三秦 576,http://211.137.115.110:8080/gitv_live/G_QINGCAISANQIN/G_QINGCAISANQIN.m3u8
陕西影视 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
陕西西部电影 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
陕西体育休闲 576,http://211.137.115.110:8080/gitv_live/G_SHANXI-7/G_SHANXI-7.m3u8
陕西乐家购物 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001759/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/index.m3u8‘#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226365/index.m3u8
西安2 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001595/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安3 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001732/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安4 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
宝鸡1 7M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
宝鸡1 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226381/index.m3u8
宝鸡2 7M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
延安新闻综合 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226374/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226386/index.m3u8
延安公共 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001740/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安塞 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001597/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226388/index.m3u8
榆林1 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001710/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
铜川2 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8
安康综合,http://pili-live-hls.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakzhpd.m3u8
佛坪 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001929/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
商洛1 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
汉中1 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001438/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
汉中2 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001262/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
汉中3 576,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
留坝 576,http://111.20.105.60:6060/yinhe/2/ch00000090990000001447/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宁陵 320,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225923/index.m3u8
甘肃卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
甘肃都市 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8#http://39.134.39.39/270000001322/69900158041111100000002163/index.m3u8
甘肃经济 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8#http://39.134.39.39/270000001322/69900158041111100000002164/index.m3u8
甘肃公共应急 8M1080,http://39.134.39.39/270000001322/69900158041111100000002162/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿 8M1080,http://39.134.39.39/270000001322/69900158041111100000002165/index.m3u8
甘肃文化影视 8M1080,http://39.134.39.39/270000001322/69900158041111100000002161/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
甘肃兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
甘肃兰州生活经济,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
甘肃兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
甘肃陇尚生活,http://39.134.39.39/PLTV/88888888/224/3221226254/index.m3u8
甘肃酒泉综合频道,http://stream.gsjqtv.com/pd1/sd/live.m3u8
甘肃酒泉公共频道,http://stream.gsjqtv.com/pd2/sd/live.m3u8
甘肃金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
甘肃金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
甘肃敦煌电视台,http://117.156.28.119/270000001111/1110000028/index.m3u8
甘肃灵台新闻综合,http://117.156.28.119/270000001111/1110000145/index.m3u8
甘肃银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
兰州生活 8M1080,http://117.156.28.88/PLTV/88888888/224/3221225873/index.m3u8
酒泉综合 720,http://117.156.28.88/PLTV/88888888/224/3221225837/index.m3u8
酒泉公共 576,http://117.156.28.88/PLTV/88888888/224/3221225838/index.m3u8
漳县综合 576,http://117.156.28.88/PLTV/88888888/224/3221225848/index.m3u8
武都综合 576,http://117.156.28.88/PLTV/88888888/224/3221225861/index.m3u8
陇南新闻 576],http://117.156.28.88/PLTV/88888888/224/3221225862/index.m3u8
陇南公共 576],http://117.156.28.88/PLTV/88888888/224/3221225863/index.m3u8
陇尚生活 8M1080,http://39.134.39.37/PLTV/88888888/224/3221226254/index.m3u8
会宁综合 576,http://117.156.28.88/PLTV/88888888/224/3221225864/index.m3u8
张掖新闻 576,http://117.156.28.88/PLTV/88888888/224/3221225875/index.m3u8
张掖公共 576,http://117.156.28.88/PLTV/88888888/224/3221225874/index.m3u8
瓜州综合 576,http://117.156.28.88/PLTV/88888888/224/3221225876/index.m3u8
敦煌综合 3M1080,http://117.156.28.88/PLTV/88888888/224/3221225877/index.m3u8
阿克塞 576,http://117.156.28.88/PLTV/88888888/224/3221225975/index.m3u8
东乡 2M1080,http://117.156.28.88/PLTV/88888888/224/3221225987/index.m3u8
岷县 7M1080,http://117.156.28.88/PLTV/88888888/224/3221225986/index.m3u8
崆峒 3M1080,http://117.156.28.88/PLTV/88888888/224/3221226018/index.m3u8
景泰 3M1080,http://117.156.28.88/PLTV/88888888/224/3221225988/index.m3u8
金塔 576,http://117.156.28.88/PLTV/88888888/224/3221225980/index.m3u8
临洮 576,http://117.156.28.88/PLTV/88888888/224/3221226017/index.m3u8
肃州 3M1080,http://117.156.28.88/PLTV/88888888/224/3221225979/index.m3u8
玉门 2M1080,http://117.156.28.88/PLTV/88888888/224/3221225981/index.m3u8
平凉新闻综合 576,http://117.156.28.88/PLTV/88888888/224/3221225978/index.m3u8
平凉公共 576,http://117.156.28.88/PLTV/88888888/224/3221225976/index.m3u8
安定 576,http://117.156.28.88/PLTV/88888888/224/3221225989/index.m3u8
庄浪 576,http://117.156.28.88/PLTV/88888888/224/3221225991/index.m3u8
西和综合 576,http://117.156.28.88/PLTV/88888888/224/3221225993/index.m3u8
西和公共 576,http://117.156.28.88/PLTV/88888888/224/3221225992/index.m3u8
泾川 6.8M1080,http://117.156.28.88/PLTV/88888888/224/3221226022/index.m3u8
灵台 2.5M1080,http://117.156.28.88/PLTV/88888888/224/3221226026/index.m3u8
天祝 576,http://117.156.28.88/PLTV/88888888/224/3221226027/index.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=c9a5471e1604799207
青海海南,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8
青海海西,http://stream.haixitv.cn/1/sd/live.m3u8
青海玉树,http://stream.ysbtv.net/1/sd/live.m3u8
宁夏公共,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=5
宁夏经济,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=7
宁夏少儿,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=28
宁夏影视,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=29
银川公共,http://stream.ycgbtv.com.cn/ycgg/sd/live.m3u8
新疆维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8
新疆哈语综合,http://livehyw5.chinamcache.com/hyw/zb03.m3u8
新疆汉语综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆维语综艺,http://livehyw5.chinamcache.com/hyw/zb05.m3u8
新疆汉语经济生活,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆哈语综艺,http://livehyw5.chinamcache.com/hyw/zb08.m3u8
新疆维语经济生活,http://livehyw5.chinamcache.com/hyw/zb09.m3u8
新疆汉语体育,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆汉语法制信息,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8
新疆教育,http://tv05.tsytv.com.cn/liveho/xinjiangjiaoyu.stream/playlist.m3u8
兵团建设,http://v.btzx.com.cn:1935/live/news.stream/playlist.m3u8
乌鲁木齐汉语综合,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
乌鲁木齐维语综合,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/wy.m3u8
乌鲁木齐影视频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/ys.m3u8
乌鲁木齐妇女儿童,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/shfw.m3u8
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依影视剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8
克拉玛依新闻频道,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8
哈密三套,http://tv05.tsytv.com.cn/liveho/hami-3.stream/playlist.m3u8
吐鲁番直播频道,http://www.tlfgbdt.com:8000/hls/Mystream2/index.m3u8
塔城一套,https://hb2stream1.nanyuecloud.com/7a72b19421fa754e/6521577454824326147_1599100561.m3u8?auth_key=1893456000-0-0-33411847a891b205cf50cfcd610fb338
塔城二套,https://hb2stream1.nanyuecloud.com/7a72b19421fa754e/6521577454824326147_1599100686.m3u8?auth_key=1893456000-0-0-5e2f528d3ed1aad757cbe0b2eb28243b
塔城三套,https://hb2stream1.nanyuecloud.com/7a72b19421fa754e/6521577454824326147_1599100776.m3u8?auth_key=1893456000-0-0-12a3240de88a21751f2c72ae2bba667c
七师新闻综合,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8
福海汉语综合,http://klmyyun.chinavas.com/hls/fuhai2.m3u8
福海维语综合,http://klmyyun.chinavas.com/hls/fuhai1.m3u8

港台频道,#genre#
星空卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&playtoken=ABCDEFGHI&accesstoken=R5ECA3A64U3191B163K776AAA45I98525ADEPBM3238581V0Z9C465W1611EBE7BE3AEBED&programid=4200900108.m3u8#https://itv.ahcme.edu.cn/hls/startv.m3u8
凤凰卫视,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8#http://tv.kksyw.top/tv5234/gn/guizhouyouxian.php?id=fhzx&pd=1&sd=8#http://hdtv.haust.edu.cn/hls/fhzw.m3u8
凤凰中文,https://itv.ahcme.edu.cn/hls/fhzw.m3u8#http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/index.m3u8#http://111.0.93.5:80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/01.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://117.169.120.138:8080/live/fhchinese/.m3u8#http://tv.kksyw.top/tv5234/gn/guizhouyouxian.php?id=fhzw&pd=1&sd=6#http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A#http://hdtv.haust.edu.cn/hls/startv.m3u8
凤凰资讯,https://itv.ahcme.edu.cn/hls/fhzx.m3u8#http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://117.148.187.12/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://kean-hoe.gq/jttv.php?vid=jtzb&id=25#http://hdtv.haust.edu.cn/hls/fhzx.m3u8
凤凰电影2,https://itv.ahcme.edu.cn/hls/fhdy.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://223.82.250.72/live/fhhongkong/1.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=38044364#http://kean-hoe.gq/jttv.php?vid=jtzb&id=27
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/1.m3u8#https://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xiamen3_2/index.m3u8#http://tv.sason.xyz/proxy/tvb.php?id=cj#http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱海外台,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
中牟综合,http://live.dxhmt.cn:9081/tv/10122-1.m3u8
东森新闻,http://219.153.252.50/PLTV/88888888/224/3221225646/1.m3u8
SPORTS2,https://itv.ahcme.edu.cn/hls/starsports.m3u8
Channel[V]2,https://itv.ahcme.edu.cn/hls/channelv.m3u8
明珠台,http://61.238.6.49:8001/bysid/2
联合国频道,https://bcliveunivsecure-lh.akamaihd.net/i/un150_A1_1@575439/index_1328_av-b.m3u8
凤凰卫视中文台,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
无线财经,http://kean-hoe.gq/keanhoe/dl/tvb_web/tvb_web2.php?keanhoe=wxcj#http://kean-hoe.gq/keanhoe/dl/tvb_web/tvb_web2.php?keanhoe=wxcjsd#http://tv.kksyw.top/tv5234/gat/tvb.php?id=2
KiX HD,http://50.7.161.82:8278/streams/d/KiX/playlist.m3u8
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
FOX体育新闻,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master1280x720.m3u8
Red Bull TV,http://kean-hoe.gq/keanhoe/dl/tangyuan/dl_pass.php?kean=kean_redbull
Berita Satu,http://kean-hoe.gq/keanhoe/dl/tangyuan/dl_pass.php?kean=kean_beritasatu
France 24,http://kean-hoe.gq/keanhoe/dl/tangyuan/dl_pass.php?kean=kean_France24
澳视澳门,http://kean-hoe.gq/jttv.php?vid=jtzb&id=29
全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚美卫视,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
MTV音乐,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
澳视澳门台,http://www.dszbdq.com/api/xg168.php?id=74&i1162282167=1
澳视葡文台,http://www.dszbdq.com/api/xg168.php?id=75&i1162282167=1
澳门-MACAU,http://www.dszbdq.com/api/xg168.php?id=76&i1162282167=1
澳门资讯台,http://www.dszbdq.com/api/xg168.php?id=77&i1162282167=1
澳门莲花,http://tv.kksyw.top/tv5234/gat/lotustv.php
澳门澳视1,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门澳视2,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门澳视3,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
CHTV台湾台,http://pull.hwgscm.com/live/playlist.m3u8
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
